loadcase,node_id,label,mass,x,y,z,fx,fy,fz
LC11014019,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,51.0,270.0
LC11014019,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,9.504860687399999,50.319850697999996
LC11014030,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.221,1.17
LC11014030,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,46.77771782,247.64674140000002
LC11014030,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.051,0.27
LC11014030,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,6.1138286855,32.367328335
LC11014030,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,4.9814240565,26.372245005
LC11014030,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,6.7092251544,35.519427288
LC11014030,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.272,1.44
LC11014030,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,1.1990898949,6.348122973000001
LC11014030,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,3.5322721686,18.700264422
LC11014030,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,0.782,4.140000000000001
LC11014030,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,12.6091800648,66.754482696
LC11014030,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,36.89,195.29999999999998
LC11014030,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,51.0,270.0
LC11014030,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,9.504860687399999,50.319850697999996
LC11016024,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.5329999999999999,0.819
LC11016024,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-112.81684886,173.35271898
LC11016024,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.12299999999999998,0.189
LC11016024,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-14.7451162415,22.6571298345
LC11016024,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-12.014022724499998,18.4605715035
LC11016024,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-16.1810724312,24.8635991016
LC11016024,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.6559999999999999,1.008
LC11016024,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-2.8919226876999997,4.4436860811
LC11016024,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-8.519009347799999,13.0901850954
LC11016024,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-1.886,2.898
LC11016024,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-30.410375450399997,46.7281378872
LC11016024,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-88.96999999999998,136.70999999999998
LC11016024,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-122.99999999999999,189.0
LC11016024,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-22.923487540199996,35.2238954886
LC11016029,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.5329999999999999,0.819
LC11016029,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-112.81684886,173.35271898
LC11016029,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.12299999999999998,0.189
LC11016029,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-14.7451162415,22.6571298345
LC11016029,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-12.014022724499998,18.4605715035
LC11016029,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-16.1810724312,24.8635991016
LC11016029,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.6559999999999999,1.008
LC11016029,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-2.8919226876999997,4.4436860811
LC11016029,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-8.519009347799999,13.0901850954
LC11016029,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.886,2.898
LC11016029,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-30.410375450399997,46.7281378872
LC11016029,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-88.96999999999998,136.70999999999998
LC11016029,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-122.99999999999999,189.0
LC11016029,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-22.923487540199996,35.2238954886
LC11016035,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.5329999999999999,0.819
LC11016035,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,112.81684886,173.35271898
LC11016035,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.12299999999999998,0.189
LC11016035,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,14.7451162415,22.6571298345
LC11016035,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,12.014022724499998,18.4605715035
LC11016035,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,16.1810724312,24.8635991016
LC11016035,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.6559999999999999,1.008
LC11016035,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,2.8919226876999997,4.4436860811
LC11016035,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,8.519009347799999,13.0901850954
LC11016035,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,1.886,2.898
LC11016035,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,30.410375450399997,46.7281378872
LC11016035,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,88.96999999999998,136.70999999999998
LC11016035,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,122.99999999999999,189.0
LC11016035,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,22.923487540199996,35.2238954886
LC11016067,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.5329999999999999,0.819
LC11016067,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,112.81684886,173.35271898
LC11016067,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.12299999999999998,0.189
LC11016067,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,14.7451162415,22.6571298345
LC11016067,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,12.014022724499998,18.4605715035
LC11016067,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,16.1810724312,24.8635991016
LC11016067,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.6559999999999999,1.008
LC11016067,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,2.8919226876999997,4.4436860811
LC11016067,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,8.519009347799999,13.0901850954
LC11016067,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,1.886,2.898
LC11016067,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,30.410375450399997,46.7281378872
LC11016067,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,88.96999999999998,136.70999999999998
LC11016067,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,122.99999999999999,189.0
LC11016067,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,22.923487540199996,35.2238954886
LC11016074,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.5329999999999999,0.819
LC11016074,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,112.81684886,173.35271898
LC11016074,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.12299999999999998,0.189
LC11016074,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,14.7451162415,22.6571298345
LC11016074,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,12.014022724499998,18.4605715035
LC11016074,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,16.1810724312,24.8635991016
LC11016074,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.6559999999999999,1.008
LC11016074,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,2.8919226876999997,4.4436860811
LC11016074,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,8.519009347799999,13.0901850954
LC11016074,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,1.886,2.898
LC11016074,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,30.410375450399997,46.7281378872
LC11016074,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,88.96999999999998,136.70999999999998
LC11016074,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,122.99999999999999,189.0
LC11016074,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,22.923487540199996,35.2238954886
LC11016094,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.5329999999999999,0.819
LC11016094,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-112.81684886,173.35271898
LC11016094,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.12299999999999998,0.189
LC11016094,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-14.7451162415,22.6571298345
LC11016094,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-12.014022724499998,18.4605715035
LC11016094,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-16.1810724312,24.8635991016
LC11016094,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.6559999999999999,1.008
LC11016094,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-2.8919226876999997,4.4436860811
LC11016094,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-8.519009347799999,13.0901850954
LC11016094,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.886,2.898
LC11016094,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-30.410375450399997,46.7281378872
LC11016094,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-88.96999999999998,136.70999999999998
LC11016094,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-122.99999999999999,189.0
LC11016094,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-22.923487540199996,35.2238954886
LC11016123,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.5329999999999999,0.819
LC11016123,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-112.81684886,173.35271898
LC11016123,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.12299999999999998,0.189
LC11016123,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-14.7451162415,22.6571298345
LC11016123,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-12.014022724499998,18.4605715035
LC11016123,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-16.1810724312,24.8635991016
LC11016123,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.6559999999999999,1.008
LC11016123,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-2.8919226876999997,4.4436860811
LC11016123,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-8.519009347799999,13.0901850954
LC11016123,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-1.886,2.898
LC11016123,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-30.410375450399997,46.7281378872
LC11016123,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-88.96999999999998,136.70999999999998
LC11016123,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-122.99999999999999,189.0
LC11016123,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-22.923487540199996,35.2238954886
LC11016137,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.5329999999999999,0.819
LC11016137,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,112.81684886,173.35271898
LC11016137,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.12299999999999998,0.189
LC11016137,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,14.7451162415,22.6571298345
LC11016137,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,12.014022724499998,18.4605715035
LC11016137,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,16.1810724312,24.8635991016
LC11016137,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.6559999999999999,1.008
LC11016137,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,2.8919226876999997,4.4436860811
LC11016137,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,8.519009347799999,13.0901850954
LC11016137,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,1.886,2.898
LC11016137,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,30.410375450399997,46.7281378872
LC11016137,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,88.96999999999998,136.70999999999998
LC11016137,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,122.99999999999999,189.0
LC11016137,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,22.923487540199996,35.2238954886
LC11016338,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.5329999999999999,-0.13
LC11016338,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-112.81684886,-27.5163046
LC11016338,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.12299999999999998,-0.03
LC11016338,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-14.7451162415,-3.596369815
LC11016338,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-12.014022724499998,-2.930249445
LC11016338,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-16.1810724312,-3.946603032
LC11016338,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.6559999999999999,-0.16
LC11016338,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-2.8919226876999997,-0.705346997
LC11016338,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-8.519009347799999,-2.077807158
LC11016338,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-1.886,-0.46
LC11016338,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-30.410375450399997,-7.417164744
LC11016338,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-88.96999999999998,-21.7
LC11016338,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-122.99999999999999,-30.0
LC11016338,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-22.923487540199996,-5.591094522
LC11016388,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.5329999999999999,-0.13
LC11016388,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,112.81684886,-27.5163046
LC11016388,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.12299999999999998,-0.03
LC11016388,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,14.7451162415,-3.596369815
LC11016388,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,12.014022724499998,-2.930249445
LC11016388,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,16.1810724312,-3.946603032
LC11016388,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.6559999999999999,-0.16
LC11016388,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,2.8919226876999997,-0.705346997
LC11016388,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,8.519009347799999,-2.077807158
LC11016388,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,1.886,-0.46
LC11016388,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,30.410375450399997,-7.417164744
LC11016388,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,88.96999999999998,-21.7
LC11016388,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,122.99999999999999,-30.0
LC11016388,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,22.923487540199996,-5.591094522
LC11016397,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,0.5329999999999999,-0.13
LC11016397,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,112.81684886,-27.5163046
LC11016397,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,0.12299999999999998,-0.03
LC11016397,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,14.7451162415,-3.596369815
LC11016397,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,12.014022724499998,-2.930249445
LC11016397,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,16.1810724312,-3.946603032
LC11016397,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,0.6559999999999999,-0.16
LC11016397,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,2.8919226876999997,-0.705346997
LC11016397,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,8.519009347799999,-2.077807158
LC11016397,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,1.886,-0.46
LC11016397,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,30.410375450399997,-7.417164744
LC11016397,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,88.96999999999998,-21.7
LC11016397,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,122.99999999999999,-30.0
LC11016397,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,22.923487540199996,-5.591094522
LC11023255,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,-0.039,-0.78
LC11023255,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,-8.25489138,-165.09782760000002
LC11023255,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,-0.009,-0.18
LC11023255,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,-1.0789109445,-21.578218890000002
LC11023255,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,-0.8790748334999999,-17.58149667
LC11023255,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,-1.1839809096,-23.679618192
LC11023255,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,-0.048,-0.96
LC11023255,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,-0.2116040991,-4.232081982
LC11023255,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,-0.6233421474,-12.466842948
LC11023255,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,-0.138,-2.7600000000000002
LC11023255,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,-2.2251494232,-44.502988464
LC11023255,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,-6.51,-130.2
LC11023255,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,-9.0,-180.0
LC11023255,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,-1.6773283566,-33.546567132
LC11023262,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,-0.195,-0.039,-0.78
LC11023262,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,-41.274456900000004,-8.25489138,-165.09782760000002
LC11023262,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,-0.045,-0.009,-0.18
LC11023262,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,-5.394554722500001,-1.0789109445,-21.578218890000002
LC11023262,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,-4.3953741675,-0.8790748334999999,-17.58149667
LC11023262,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,-5.919904548,-1.1839809096,-23.679618192
LC11023262,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,-0.24,-0.048,-0.96
LC11023262,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,-1.0580204955,-0.2116040991,-4.232081982
LC11023262,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,-3.116710737,-0.6233421474,-12.466842948
LC11023262,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,-0.6900000000000001,-0.138,-2.7600000000000002
LC11023262,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,-11.125747116,-2.2251494232,-44.502988464
LC11023262,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,-32.55,-6.51,-130.2
LC11023262,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,-45.0,-9.0,-180.0
LC11023262,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,-8.386641783,-1.6773283566,-33.546567132
LC11023348,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.039,-0.78
LC11023348,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,8.25489138,-165.09782760000002
LC11023348,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.009,-0.18
LC11023348,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,1.0789109445,-21.578218890000002
LC11023348,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,0.8790748334999999,-17.58149667
LC11023348,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,1.1839809096,-23.679618192
LC11023348,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.048,-0.96
LC11023348,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,0.2116040991,-4.232081982
LC11023348,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,0.6233421474,-12.466842948
LC11023348,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,0.138,-2.7600000000000002
LC11023348,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,2.2251494232,-44.502988464
LC11023348,90000012,Engine,21.7,180.167568,0.050604837,100.3439833,32.55,6.51,-130.2
LC11023348,90000013,Fuel,30.0,152.9348,-0.0016,99.8344,45.0,9.0,-180.0
LC11023348,90000014,"AFT hardware (actuators, etc.)",5.591094522,187.2061025,0.026525865,100.375461,8.386641783,1.6773283566,-33.546567132
LC11024117,90000001,Nose boom,0.13,100.3807505,8.62365e-05,99.75967368,0.195,0.039,-0.78
LC11024117,90000002,FWD avionics,27.5163046,117.1525436,0.038859881,99.68577371,41.274456900000004,8.25489138,-165.09782760000002
LC11024117,90000003,FWD BTM antenna,0.03,125.0804,2.2734,95.0277,0.045,0.009,-0.18
LC11024117,90000004,FWD bulkhead avionics,3.596369815,126.7948283,-0.354759157,99.01272995,5.394554722500001,1.0789109445,-21.578218890000002
LC11024117,90000005,FTS BAY,2.930249445,133.9296552,-0.446408578,100.1072777,4.3953741675,0.8790748334999999,-17.58149667
LC11024117,90000006,Bottom Electronics and Antenna,3.946603032,135.677227,0.108746362,96.40403311,5.919904548,1.1839809096,-23.679618192
LC11024117,90000007,HF Antenna,0.16,152.6426,0.5084,95.72,0.24,0.048,-0.96
LC11024117,90000008,AFT midbody fittings,0.705346997,163.1651033,3.681086446,97.71591909,1.0580204955,0.2116040991,-4.232081982
LC11024117,90000009,FWD midbody antennas and components (top skin),2.077807158,136.0348076,-0.029214728,103.8796743,3.116710737,0.6233421474,-12.466842948
LC11024117,90000010,AFT midbody components (top skin),0.46,155.0525861,-1.219635626,104.0709847,0.6900000000000001,0.138,-2.7600000000000002
LC11024117,90000011,AFT avionics,7.417164744,170.2919744,1.042492177,100.9856475,11.125747116,2.2251494232,-44.502988464
